1,3,3,2,2,0.07154614014896839
1,3,3,2,3,0.0733054293148155
1,3,3,2,4,0.07433303342346682
1,3,3,2,5,0.07500701579675238
1,3,3,3,3,0.07188204443212788
1,3,3,3,4,0.07282288587944022
1,3,3,3,5,0.0734403387064699
1,3,3,4,4,0.07224229986697302
1,3,3,4,5,0.072609576948898
1,3,3,5,5,0.07246522387245706
1,3,3.5,2,2,0.07040313916972382
1,3,3.5,2,3,0.07216863580842356
1,3,3.5,2,4,0.07319406951743294
1,3,3.5,2,5,0.07386432882905608
1,3,3.5,3,3,0.07070622230644785
1,3,3.5,3,4,0.07165126927482163
1,3,3.5,3,5,0.07226929265141112
1,3,3.5,4,4,0.07120104376720561
1,3,3.5,4,5,0.07143123018026493
1,3,3.5,5,5,0.07152050699192333
1,3,4.0,2,2,0.0701520656778272
1,3,4.0,2,3,0.07204610022594567
1,3,4.0,2,4,0.07314389729598543
1,3,4.0,2,5,0.07386057738729346
1,3,4.0,3,3,0.07058425361691728
1,3,4.0,3,4,0.07160750258780531
1,3,4.0,3,5,0.07227581201681658
1,3,4.0,4,4,0.07118138201527283
1,3,4.0,4,5,0.07144892784987027
1,3,4.0,5,5,0.07157227375760428
1,3,4.5,2,2,0.06967304785179208
1,3,4.5,2,3,0.07164598623054018
1,3,4.5,2,4,0.07278792674957123
1,3,4.5,2,5,0.07353281948504686
1,3,4.5,3,3,0.07019897251252402
1,3,4.5,3,4,0.07127057345200576
1,3,4.5,3,5,0.07196987035615403
1,3,4.5,4,4,0.07086568025658053
1,3,4.5,4,5,0.07115799119860891
1,3,4.5,5,5,0.07130474630928478
1,3,5.0,2,2,0.07256511170071506
1,3,5.0,2,3,0.0748535366868487
1,3,5.0,2,4,0.07617449972529387
1,3,5.0,2,5,0.07703482764433359
1,3,5.0,3,3,0.0735172146563155
1,3,5.0,3,4,0.07477674780302801
1,3,5.0,3,5,0.07559731252117831
1,3,5.0,4,4,0.07446497983454432
1,3,5.0,4,5,0.07485460266606478
1,3,5.0,5,5,0.07509180075583478
1,3,5.5,2,2,0.07354057183689085
1,3,5.5,2,3,0.07594021638139653
1,3,5.5,2,4,0.07732393577461225
1,3,5.5,2,5,0.07822459445623527
1,3,5.5,3,3,0.074613478417107
1,3,5.5,3,4,0.07593784863136573
1,3,5.5,3,5,0.07680011606822384
1,3,5.5,4,4,0.07564635314971394
1,3,5.5,4,5,0.07606620480191743
1,3,5.5,5,5,0.07633016160376373
1,3,6.0,2,2,0.07474339161296811
1,3,6.0,2,3,0.07725149218274886
1,3,6.0,2,4,0.07869650119534477
1,3,6.0,2,5,0.07963658574641162
1,3,6.0,3,3,0.07593048845220574
1,3,6.0,3,4,0.07731762938419774
1,3,6.0,3,5,0.07822030084827383
1,3,6.0,4,4,0.07704375670685461
1,3,6.0,4,5,0.07749224013446171
1,3,6.0,5,5,0.0777811595850198
2,3,3,2,2,0.13187378396243363
2,3,3,2,3,0.1350928615136049
2,3,3,2,4,0.1369733862097558
2,3,3,2,5,0.13820687755349384
2,3,3,3,3,0.1324437291180375
2,3,3,3,4,0.13416263837952377
2,3,3,3,5,0.1352908202995569
2,3,3,4,4,0.13307757828651642
2,3,3,4,5,0.133744262998522
2,3,3,5,5,0.13346810712336585
2,3,3.5,2,2,0.12970365708598142
2,3,3.5,2,3,0.13293452643155856
2,3,3.5,2,4,0.13481131333858154
2,3,3.5,2,5,0.13603813661637773
2,3,3.5,3,3,0.1302171260300865
2,3,3.5,3,4,0.13194440390383153
2,3,3.5,3,5,0.13307406787913748
2,3,3.5,4,4,0.13110143849725406
2,3,3.5,4,5,0.13151645000143286
2,3,3.5,5,5,0.13167165226868932
2,3,4.0,2,2,0.1287252490001026
2,3,4.0,2,3,0.1321742330763208
2,3,4.0,2,4,0.13417360016505753
2,3,4.0,2,5,0.13547897280616628
2,3,4.0,3,3,0.1294640328696519
2,3,4.0,3,4,0.1313251470960402
2,3,4.0,3,5,0.13254080626711137
2,3,4.0,4,4,0.13052726038852666
2,3,4.0,4,5,0.1310074779138127
2,3,4.0,5,5,0.13122290502212253
2,3,4.5,2,2,0.12795988648140202
2,3,4.5,2,3,0.13156510984678937
2,3,4.5,2,4,0.133652042502748
2,3,4.5,2,5,0.13501344098141618
2,3,4.5,3,3,0.12888856084661957
2,3,4.5,3,4,0.130845374999681
2,3,4.5,3,5,0.1321224225233422
2,3,4.5,4,4,0.13009090930338418
2,3,4.5,4,5,0.13062048656858027
2,3,4.5,5,5,0.13088262734264788
2,3,5.0,2,2,0.1319062977283059
2,3,5.0,2,3,0.1359963644550221
2,3,5.0,2,4,0.13835823910243614
2,3,5.0,2,5,0.1398968484118717
2,3,5.0,3,3,0.1334943392572388
2,3,5.0,3,4,0.13574084343775822
2,3,5.0,3,5,0.1372047633920194
2,3,5.0,4,4,0.13513270796063076
2,3,5.0,4,5,0.13581324371531917
2,3,5.0,5,5,0.13621627817428733
2,3,5.5,2,2,0.13332906382037707
2,3,5.5,2,3,0.1376163176028011
2,3,5.5,2,4,0.14008937658545728
2,3,5.5,2,5,0.14169940737851675
2,3,5.5,3,3,0.13514513528438776
2,3,5.5,3,4,0.13750741622623933
2,3,5.5,3,5,0.13904577889636102
2,3,5.5,4,4,0.1369417390204024
2,3,5.5,4,5,0.13767805065756955
2,3,5.5,5,5,0.13813138316826792
2,3,6.0,2,2,0.1351579109776126
2,3,6.0,2,3,0.13963759131095646
2,3,6.0,2,4,0.14221929207478795
2,3,6.0,2,5,0.14389916997605767
2,3,6.0,3,3,0.1371912339434984
2,3,6.0,3,4,0.139665656413049
2,3,6.0,3,5,0.14127616865048934
2,3,6.0,4,4,0.13913800524287256
2,3,6.0,4,5,0.13992731990460955
2,3,6.0,5,5,0.14042783470965664
3,3,3,2,2,0.1948238394135549
3,3,3,2,3,0.19956776236945495
3,3,3,2,4,0.20233919832898462
3,3,3,2,5,0.20415711239150527
3,3,3,3,3,0.1956413215589177
3,3,3,3,4,0.19817314475818562
3,3,3,3,5,0.19983492067895714
3,3,3,4,4,0.1965626801025102
3,3,3,4,5,0.1975424742287719
3,3,3,5,5,0.19712945813321914
3,3,3.5,2,2,0.19158621019607397
3,3,3.5,2,3,0.19634771001589832
3,3,3.5,2,4,0.1991137449051353
3,3,3.5,2,5,0.2009218984635729
3,3,3.5,3,3,0.19232222486769007
3,3,3.5,3,4,0.1948667087764059
3,3,3.5,3,5,0.1965308824123778
3,3,3.5,4,4,0.19361479810623503
3,3,3.5,4,5,0.19422328127149094
3,3,3.5,5,5,0.19444789132625753
3,3,4.0,2,2,0.18988163618903414
3,3,4.0,2,3,0.19495574967509768
3,3,4.0,2,4,0.19789735453863486
3,3,4.0,2,5,0.19981796572789837
3,3,4.0,3,3,0.19094381384638187
3,3,4.0,3,4,0.1936807334788105
3,3,4.0,3,5,0.1954685184632888
3,3,4.0,4,4,0.19249563859947055
3,3,4.0,4,5,0.19319854503560044
3,3,4.0,5,5,0.1935107620219423
3,3,4.5,2,2,0.18881031081146457
