1,3,3,2,2,0.10877247322047111
1,3,3,2,3,0.11312507964079532
1,3,3,2,4,0.11565804456102133
1,3,3,2,5,0.11731630899825679
1,3,3,3,3,0.1176775424497094
1,3,3,3,4,0.12032637370486686
1,3,3,3,5,0.12206033078060217
1,3,3,4,4,0.12304238282532456
1,3,3,4,5,0.12482022731211218
1,3,3,5,5,0.12662674418765404
1,3,3.5,2,2,0.12395959532897702
1,3,3.5,2,3,0.1291902705170611
1,3,3.5,2,4,0.1322293947258326
1,3,3.5,2,5,0.13421725194034903
1,3,3.5,3,3,0.13466071930617346
1,3,3.5,3,4,0.13783881645141474
1,3,3.5,3,5,0.13991744941872206
1,3,3.5,4,4,0.14109746707658102
1,3,3.5,4,5,0.14322871853051528
1,3,3.5,5,5,0.14539434165490137
1,3,4.0,2,2,0.14388323756672503
1,3,4.0,2,3,0.15006914648341327
1,3,4.0,2,4,0.1536612063287499
1,3,4.0,2,5,0.15600997211664916
1,3,4.0,3,3,0.1565200407892454
1,3,4.0,3,4,0.1602659908842521
1,3,4.0,3,5,0.16271538836592536
1,3,4.0,4,4,0.16410131241502576
1,3,4.0,4,5,0.16660915142277058
1,3,4.0,5,5,0.16915520631157116
1,3,4.5,2,2,0.15754456943336015
1,3,4.5,2,3,0.16456003328939253
1,3,4.5,2,4,0.16862927526133728
1,3,4.5,2,5,0.17128840519564975
1,3,4.5,3,3,0.17188695379252958
1,3,4.5,3,4,0.1761368703048761
1,3,4.5,3,5,0.17891407214622457
1,3,4.5,4,4,0.18049159494053035
1,3,4.5,4,5,0.18333728940515523
1,3,4.5,5,5,0.18622774409152837
1,3,5.0,2,2,0.18486556307356747
1,3,5.0,2,3,0.19347538915178528
1,3,5.0,2,4,0.19846207719761305
1,3,5.0,2,5,0.20171806067965845
1,3,5.0,3,3,0.20248171680966226
1,3,5.0,3,4,0.20769813986417973
1,3,5.0,3,5,0.21110415693903753
1,3,5.0,4,4,0.21304767080048026
1,3,5.0,4,5,0.21654061632979948
1,3,5.0,5,5,0.22009033179474552
1,3,5.5,2,2,0.20455016035939103
1,3,5.5,2,3,0.2141354290403509
1,3,5.5,2,4,0.21968593557768032
1,3,5.5,2,5,0.2233096411656643
1,3,5.5,3,3,0.2241540389670603
1,3,5.5,3,4,0.22995578686829582
1,3,5.5,3,5,0.23374362964623777
1,3,5.5,4,4,0.23590319219621192
1,3,5.5,4,5,0.2397861912992353
1,3,5.5,5,5,0.2437313540824352
1,3,6.0,2,2,0.2247260216378364
1,3,6.0,2,3,0.23528903417093183
1,3,6.0,2,4,0.2414050879352842
1,3,6.0,2,5,0.24539778809315
1,3,6.0,3,3,0.24632106303761483
1,3,6.0,3,4,0.25270921628012505
1,3,6.0,3,5,0.25687974344208475
1,3,6.0,4,4,0.259255215762458
1,3,6.0,4,5,0.26352889690655895
1,3,6.0,5,5,0.26786998857791455
2,3,3,2,2,0.1969291397717252
2,3,3,2,3,0.2049674909422886
2,3,3,2,4,0.2096426573009386
2,3,3,2,5,0.21270237045205312
2,3,3,3,3,0.21340240294464388
2,3,3,3,4,0.21830703316666994
2,3,3,3,5,0.2215164866709084
2,3,3,4,4,0.22334444902806644
2,3,3,4,5,0.22664055780437176
2,3,3,5,5,0.22999321889264493
2,3,3.5,2,2,0.22418809083574986
2,3,3.5,2,3,0.23386115216693662
2,3,3.5,2,4,0.23947759233984356
2,3,3.5,2,5,0.24314984893101543
2,3,3.5,3,3,0.2440098816766489
2,3,3.5,3,4,0.24990146054390228
2,3,3.5,3,5,0.25375323014704004
2,3,3.5,4,4,0.25595219909805494
2,3,3.5,4,5,0.25990781640827354
2,3,3.5,5,5,0.2639311935074424
2,3,4.0,2,2,0.25832690369862005
2,3,4.0,2,3,0.2697343525606443
2,3,4.0,2,4,0.27635302454409144
2,3,4.0,2,5,0.28067882446138315
2,3,4.0,3,3,0.28167440568572927
2,3,4.0,3,4,0.2886015894076489
2,3,4.0,3,5,0.2931288384205571
2,3,4.0,4,4,0.29570748736689484
2,3,4.0,4,5,0.30035143460576713
2,3,4.0,5,5,0.3050715855005253
2,3,4.5,2,2,0.283569784344571
2,3,4.5,2,3,0.29654204043667065
2,3,4.5,2,4,0.30406001471676575
2,3,4.5,2,5,0.30897044067053253
2,3,4.5,3,3,0.31013590188247275
2,3,4.5,3,4,0.31801361058429195
2,3,4.5,3,5,0.3231588128948797
2,3,4.5,4,4,0.326099512986126
2,3,4.5,4,5,0.3313805936331146
2,3,4.5,5,5,0.3367503569204974
2,3,5.0,2,2,0.32857161844141636
2,3,5.0,2,3,0.34418420985628156
2,3,5.0,2,4,0.35322079464575806
2,3,5.0,2,5,0.3591189192039903
2,3,5.0,3,3,0.3605578381272642
2,3,5.0,3,4,0.37003455344926706
2,3,5.0,3,5,0.37621981822440503
2,3,5.0,4,4,0.37976581630390505
2,3,5.0,4,5,0.3861171498051787
2,3,5.0,5,5,0.3925768286854228
2,3,5.5,2,2,0.36262227539153463
2,3,5.5,2,3,0.3799957444397681
2,3,5.5,2,4,0.3900487182312897
2,3,5.5,2,5,0.39660921706019925
2,3,5.5,3,3,0.3982038427990797
2,3,5.5,3,4,0.4087397467388196
2,3,5.5,3,5,0.41561539454297064
2,3,5.5,4,4,0.4195550825434396
2,3,5.5,4,5,0.4266130812873037
2,3,5.5,5,5,0.4337900782196415
2,3,6.0,2,2,0.39743044091867596
2,3,6.0,2,3,0.4165658824469377
