1,3,(3 3),2,2,0.07454312974951334
1,3,(3 3),2,3,0.07721137562319347
1,3,(3 3),2,4,0.07876895026144332
1,3,(3 3),2,5,0.07979044340269685
1,3,(3 3),3,3,0.07644358822800812
1,3,(3 3),3,4,0.07795976861508523
1,3,(3 3),3,5,0.07895438187173154
1,3,(3 3),4,4,0.07753389520592908
1,3,(3 3),4,5,0.07851429109752735
1,3,(3 3),5,5,0.07824271361379455
1,3,(3 3.5),2,2,0.0784400704634315
1,3,(3 3.5),2,3,0.08143667112241813
1,3,(3 3.5),2,4,0.08318283147991878
1,3,(3 3.5),2,5,0.08432685309374285
1,3,(3 3.5),3,3,0.08054162785388777
1,3,(3 3.5),3,4,0.08224209206425276
1,3,(3 3.5),3,5,0.08335646525778474
1,3,(3 3.5),4,4,0.08174677794949642
1,3,(3 3.5),4,5,0.08284546167734154
1,3,(3 3.5),5,5,0.08253005067316477
1,3,(3 4.0),2,2,0.08271343641825983
1,3,(3 4.0),2,3,0.08602621703420434
1,3,(3 4.0),2,4,0.08795401349043225
1,3,(3 4.0),2,5,0.08921607181620667
1,3,(3 4.0),3,3,0.08496747682941554
1,3,(3 4.0),3,4,0.0868432582145924
1,3,(3 4.0),3,5,0.08807158688460452
1,3,(3 4.0),4,4,0.08625838454083136
1,3,(3 4.0),4,5,0.08746885853930161
1,3,(3 4.0),5,5,0.08709681084049856
1,3,(3 4.5),2,2,0.08628924693715825
1,3,(3 4.5),2,3,0.08989088822949988
1,3,(3 4.5),2,4,0.0919842072125013
1,3,(3 4.5),2,5,0.09335367928686586
1,3,(3 4.5),3,3,0.08872846855139037
1,3,(3 4.5),3,4,0.090766578527334
1,3,(3 4.5),3,5,0.09210026533592491
1,3,(3 4.5),4,4,0.0901251242504988
1,3,(3 4.5),4,5,0.09143986117466048
1,3,(3 4.5),5,5,0.0910321023854256
1,3,(3 5.0),2,2,0.09259564896011321
1,3,(3 5.0),2,3,0.0966723695076425
1,3,(3 5.0),2,4,0.09903788526694599
1,3,(3 5.0),2,5,0.10058399398562286
1,3,(3 5.0),3,3,0.09547896179416966
1,3,(3 5.0),3,4,0.09778960849928657
1,3,(3 5.0),3,5,0.09930017348362437
1,3,(3 5.0),4,4,0.09713275132503046
1,3,(3 5.0),4,5,0.09862452833749716
1,3,(3 5.0),5,5,0.09820763054862108
1,3,(3 5.5),2,2,0.09685256448890965
1,3,(3 5.5),2,3,0.10121941613559039
1,3,(3 5.5),2,4,0.10375134107895023
1,3,(3 5.5),2,5,0.10540550819374302
1,3,(3 5.5),3,3,0.09987941712741245
1,3,(3 5.5),3,4,0.10235093813684076
1,3,(3 5.5),3,5,0.10396598282777196
1,3,(3 5.5),4,4,0.10161386262935362
1,3,(3 5.5),4,5,0.10320822124161413
1,3,(3 5.5),5,5,0.10274059066534652
1,3,(3 6.0),2,2,0.1011475430252198
1,3,(3 6.0),2,3,0.1057996378238742
1,3,(3 6.0),2,4,0.10849518932117456
1,3,(3 6.0),2,5,0.110255617849102
1,3,(3 6.0),3,3,0.10430415948329715
